ID,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Expected Price ($1k),amount_selling_cars_2017,amount_selling_cars_2018,amount_selling_cars_2019,amount_selling_cars_2020,amount_selling_cars_2021,accumulative_selling_cars,Expense
EV11544,CA,2018.0,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,25.004,3826,2841,3828,1460,2358,14313,10.004000000000001
EV82605,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2566,4956,4172,1744,1423,14861,64.0
EV79401,CA,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,4878,2776,4675,2673,2110,17112,9.0
EV22743,CA,2012.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,17.0,4860,1969,1114,4356,3812,16111,4.0
EV88421,CA,2015.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,18.5,4048,4349,3952,4221,3975,20545,1.5
EV5959,CA,2017.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,20.0,4367,1803,2625,1524,4378,14697,6.0
EV83049,CA,2017.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,28.0,2921,4965,1091,2394,3806,15177,10.0
EV46024,CA,2018.0,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,16.251,2565,3603,4273,2304,4571,17316,6.251000000000001
EV30450,CA,2018.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,69.0,4352,4703,4047,4597,4135,21834,52.0
EV88533,CA,2021.0,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,54.0,2022,2378,3983,1202,3077,12662,43.0
EV47441,CA,2017.0,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,21.0,2282,3891,4876,1111,1442,13602,2.0
EV15795,CA,2015.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,62.0,1376,4484,2497,1716,4646,14719,43.0
EV42156,CA,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,50.0,3307,4091,1548,2550,3510,15006,33.0
EV56137,CA,2018.0,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,24.283,1367,1117,1404,1705,4071,9664,15.283000000000001
EV36670,CA,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,4466,1614,1895,3881,4920,16776,5.004000000000001
EV28137,CA,2017.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,60.0,2054,2368,2512,1460,1129,9523,48.0
EV28571,CA,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,1203,3278,4831,1018,3829,14159,16.0
EV46275,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,3503,4753,1153,2936,4824,17169,65.0
EV57140,CA,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,2698,3798,1386,1251,1616,10749,32.0
EV89932,CA,2017.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,19.0,4359,4974,3329,4902,4381,21945,8.0
EV34582,CA,2015.0,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,18.0,2781,1368,1325,2469,4480,12423,4.0
EV68588,CA,2017.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,19.0,4951,4663,1490,2235,3790,17129,9.0
EV38871,CA,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,4744,4223,3208,1365,4317,17857,11.0
EV3236,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4346,3559,4320,4109,2837,19171,66.0
EV30803,CA,2016.0,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,20.0,3906,3479,4682,4124,2239,18430,15.0
EV49942,CA,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,2667,2857,2088,3525,2389,13526,31.0
EV37260,CA,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,50.0,1026,2319,2981,4055,2605,12986,39.0
EV90901,CA,2013.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,33.9,1199,4033,3606,2059,2423,13320,18.9
EV53793,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,2576,3269,2013,4052,2552,14462,51.0
EV17595,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,2114,4099,3650,3682,3249,16794,48.0
EV78878,CA,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,2508,2259,3889,4262,1094,14012,54.0
EV16292,CA,2019.0,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,59.979,3033,1473,3583,2174,2323,12586,46.979
EV76507,CA,2018.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,21.998,2560,1438,4940,3036,1794,13768,14.998000000000001
EV55605,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,3838,4262,4945,2644,1464,17153,44.0
EV85683,CA,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,4694,3645,3476,3426,2772,18013,2.0
EV14465,CA,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,3187,4311,4393,1362,1401,14654,36.0
EV85610,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1675,1959,3274,3236,1112,11256,61.0
EV39734,CA,2012.0,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,18.0,4805,1165,3249,4640,4792,18651,14.0
EV12035,CA,2018.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,69.0,3450,2762,2056,4773,4729,17770,51.0
EV20890,CA,2013.0,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,14.5,4191,2708,4423,2194,1289,14805,4.0
EV2758,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1582,2630,4582,4998,3047,16839,39.0
EV91625,CA,2018.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,21.0,1283,3123,2656,4890,3947,15899,10.0
EV88667,CA,2018.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,21.0,1671,1147,1081,2790,4153,10842,13.0
EV40217,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2104,3424,4391,1592,3317,14828,58.0
EV12688,CA,2021.0,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,65.9,3179,4069,1586,3751,2628,15213,56.900000000000006
EV82870,CA,2016.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,27.0,1180,4785,1752,3439,1519,12675,18.0
EV74651,CA,2020.0,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,33.0,4134,4401,4335,3464,2662,18996,25.0
EV30226,CA,2015.0,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,11.4,3350,2784,3861,4322,3964,18281,8.4
EV14333,CA,2015.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,62.0,2897,2907,4902,2981,1515,15202,55.0
EV79124,CA,2019.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,34.5,2096,2693,1588,1430,4562,12369,22.5
EV10101,CA,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,2255,4866,1341,3965,3770,16197,67.0
EV25857,CA,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,4138,3304,1901,1044,3251,13638,47.0
EV49230,CA,2015.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,25.0,3487,4676,3886,1948,3077,17074,13.0
EV45630,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,2304,4996,1191,3671,3628,15790,53.0
EV3676,CA,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,4449,3244,4357,2736,4009,18795,54.0
EV37679,CA,2021.0,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,50.0,3551,1554,1827,1763,1017,9712,38.0
EV57111,CA,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,3041,2978,2041,3616,2738,14414,16.004
EV18480,CA,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,1447,4459,3138,1439,2730,13213,3.0040000000000013
EV90144,CA,2014.0,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,16.0,1712,1094,1854,1270,1425,7355,3.0
EV9917,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1966,3837,3431,2059,1951,13244,41.0
EV16320,CA,2015.0,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,18.5,2475,2526,1763,3748,1283,11795,6.5
EV22338,CA,2020.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,31.5,1330,3607,4636,2388,3296,15257,22.5
EV77055,CA,2017.0,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,28.0,3568,4085,1380,4127,1031,14191,9.0
EV85169,CA,2020.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,40.0,4379,4404,2591,1181,2732,15287,25.0
EV89314,CA,2020.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,102.0,4069,3739,4823,1224,3469,17324,87.0
EV29570,CA,2014.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,30.0,2877,1577,4232,3981,3589,16256,13.0
EV24580,CA,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,4667,4598,4623,2858,1287,18033,3.0
EV91685,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1580,3197,2600,4907,3455,15739,51.0
EV48523,CA,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,2418,4708,4067,2052,1851,15096,57.0
EV16553,CA,2015.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,18.5,1762,4120,1379,3056,1036,11353,15.5
EV60986,CA,2016.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,27.0,1227,1448,3389,4407,2655,13126,17.0
EV86284,CA,2019.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,82.5,1862,2411,4402,4234,4563,17472,72.5
EV75321,CA,2013.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,33.89,2142,4010,1920,1471,1788,11331,19.89
EV62369,CA,2019.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,41.78,3362,2755,1028,3611,3451,14207,35.78
EV55678,CA,2016.0,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,20.0,2497,1140,1179,1152,1891,7859,11.0
EV13911,CA,2018.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,69.0,1166,1157,3640,1505,2937,10405,60.0
EV22091,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1125,4534,2114,1152,2793,11718,45.0
EV23691,CA,2020.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,105.0,3468,2173,3754,3016,3623,16034,101.0
EV23704,CA,2018.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,69.0,2907,1651,4776,1494,1847,12675,57.0
EV65218,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1563,3293,3186,2164,2299,12505,48.0
EV62074,CA,2013.0,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,14.5,2336,2047,3847,3912,3105,15247,4.0
EV75493,CA,2017.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,65.0,4231,2662,1347,3581,4366,16187,50.0
EV30942,CA,2013.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,33.9,3248,4476,2069,2463,1815,14071,14.899999999999999
EV35733,CA,2018.0,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,21.3,3726,3601,3233,2472,2265,15297,2.3000000000000007
EV89379,CA,2016.0,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,20.0,2156,4639,2774,3802,3673,17044,15.0
EV42582,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4639,3006,4479,4425,2663,19212,51.0
EV15177,CA,2016.0,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,19.0,3271,3761,1747,2202,4261,15242,3.0
EV20733,CA,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,1560,4401,4598,3594,4583,18736,65.0
EV72050,CA,2019.0,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,20.9,2827,4363,3387,1540,2141,14258,3.8999999999999986
EV77234,CA,2013.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,33.9,3109,4804,1145,4064,1015,14137,21.9
EV65503,CA,2018.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,22.857,2740,3977,2465,1799,3913,14894,3.8569999999999993
EV822,CA,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,50.0,2398,3457,3492,3837,1175,14359,44.0
EV86131,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1248,3529,2732,3317,3520,14346,60.0
EV11653,CA,2018.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,21.998,2492,3462,3124,1802,4513,15393,5.998000000000001
EV33292,CA,2020.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,50.0,4818,3955,1735,1437,1805,13750,32.0
EV66492,CA,2017.0,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,30.2,2484,3495,1841,2640,2159,12619,21.2
EV90153,CA,2019.0,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,25.0,3017,4080,2362,4098,3114,16671,15.0
EV79956,CA,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,3525,1981,1676,4103,3390,14675,14.0
EV83775,CA,2017.0,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,25.0,4393,4953,3857,2779,2580,18562,10.0
EV4133,CA,2021.0,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,40.0,1800,1187,1671,3790,2063,10511,30.0
EV984,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1183,3756,1095,1565,1915,9514,43.0
EV21000,CA,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,3593,4752,3716,4988,1238,18287,4.0
EV40847,CA,2016.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,27.0,3269,2612,4844,4809,4214,19748,19.0
EV61367,CA,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,3574,1039,2981,2207,1696,11497,63.0
EV63426,CA,2014.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,16.0,1485,2692,1611,2154,4952,12894,0.0
EV71241,CA,2013.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,18.0,4968,3102,2954,4671,2003,17698,8.0
EV8181,CA,2020.0,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,72.0,2443,4671,2059,3658,4461,17292,64.0
EV82445,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4980,2454,3517,3132,2684,16767,55.0
EV87358,CA,2018.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,30.0,4165,4620,4991,2655,2178,18609,18.0
EV21540,CA,2015.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,25.0,4246,3358,1194,2820,1110,12728,20.0
EV28119,CA,2022.0,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,27.2,2982,1112,1004,2703,2947,10748,8.2
EV27904,CA,2015.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,25.0,2719,4099,1510,1291,2154,11773,9.0
EV86269,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,2464,2591,4704,4563,1409,15731,52.0
EV54135,CA,2021.0,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,222,51.573,3102,1033,4266,3945,1506,13852,43.573
EV9482,CA,2021.0,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,54.0,2490,2590,2679,2878,2250,12887,37.0
EV81621,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1541,1819,1599,3544,4934,13437,45.0
EV45314,CA,2020.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,31.5,2179,4157,4307,2383,3587,16613,20.5
EV67547,CA,2016.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,27.0,4036,3385,1845,4092,4969,18327,24.0
EV26551,CA,2016.0,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,20.0,2991,3412,2559,2896,3051,14909,17.0
EV49296,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1271,3913,1305,1038,2012,9539,52.0
EV4901,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1080,2258,2211,3613,1229,10391,56.0
EV48761,CA,2017.0,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.004,2488,1037,4716,2850,2097,13188,16.004
EV24407,CA,2014.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,30.0,3435,3214,2248,4568,3673,17138,12.0
EV1332,CA,2016.0,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,32.3,3180,3533,1959,4505,2484,15661,22.299999999999997
EV83970,CA,2015.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,62.0,2202,4855,3078,4645,2197,16977,55.0
EV30328,CA,2017.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,20.0,1866,3325,3518,2425,2410,13544,12.0
EV50695,CA,2016.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,70.0,2823,4234,1257,4245,4211,16770,67.0
EV64600,CA,2018.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,21.0,3176,1068,4914,1980,3630,14768,4.0
EV59462,CA,2012.0,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,18.0,2604,1113,3809,3561,1150,12237,8.0
EV9773,CA,2011.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,15.0,1159,3518,1817,4671,3718,14883,5.0
EV82356,CA,2018.0,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,22.857,2549,1389,3746,4164,1929,13777,8.857
EV48896,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,2297,3777,2897,1903,4032,14906,43.0
EV47201,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1549,4084,2435,1296,3996,13360,53.0
EV66771,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,1338,3090,4478,3687,1838,14431,52.0
EV70424,CA,2021.0,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,54.0,2013,3977,1309,1977,1293,10569,50.0
EV56035,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,4596,1169,1009,4512,4939,16225,56.0
EV49153,CA,2020.0,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,102.0,4120,1602,2181,1511,2572,11986,85.0
EV54425,CA,2020.0,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,33.0,4335,4356,3220,3748,2518,18177,25.0
EV75726,CA,2018.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,69.0,2028,2598,2395,3523,4281,14825,59.0
EV46317,CA,2019.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,57.0,1949,1999,4889,2609,2878,14324,48.0
EV84464,CA,2019.0,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,2285,3824,3286,4202,4354,17951,30.0
EV40479,CA,2019.0,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,22.2,3315,3170,4670,2963,1423,15541,13.2
EV3890,CA,2012.0,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,18.0,4776,1106,1870,3441,3827,15020,14.0
EV56701,CA,2017.0,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,28.0,4394,1739,3806,3825,3619,17383,9.0
EV77157,CA,2018.0,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,42.0,2668,3284,1545,4906,2191,14594,30.0
EV49773,CA,2017.0,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,27.0,2114,1473,1709,4437,2266,11999,15.0
EV75018,CA,2018.0,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,69.0,3676,2537,3496,4177,1299,15185,50.0
EV17247,CA,2020.0,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,105.0,4753,2630,2231,2230,1313,13157,92.0
EV71653,CA,2019.0,KIA,NIRO ELECTRIC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,22.3,4610,3017,1630,1238,2510,13005,17.3
